Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
40.9021,16.4611,528.8039,128.8761,359.325,1105.1806,
88.1273,20.583,1424.656,100.9003,612.6015,1150.0762,
32.6074,11.6385,298.0592,8.401,1341.2973,1112.2425,
106.1543,30.6646,2556.6112,142.5765,506.4915,1145.4303,
61.3332,16.0041,770.9351,166.295,2659.5229,1121.1022,
165.2711,29.8665,3876.779,162.826,174.2727,1157.0551,
142.9788,11.8576,1331.5544,59.6618,2305.2081,1172.5498,
121.8646,17.3866,1664.108,94.9433,697.8732,1188.3721,
52.9488,29.5793,1230.0803,76.5603,29.5986,1152.4626,
84.6555,20.6414,1372.4119,160.5995,1294.5685,1150.7244,
112.6126,52.5715,4649.7235,34.7715,2034.7198,1223.4732,
83.6197,38.755,2545.2246,21.5913,1520.244,1164.3859,
161.6039,32.7158,4152.4,64.7601,2251.2992,1207.1618,
37.047,33.6318,978.5719,127.9007,2420.4112,1160.5816,
83.3121,42.5934,2787.021,29.4467,2546.7717,1166.7562,
199.6461,22.7143,3561.64,132.843,510.123,1224.4339,
44.2078,16.6192,577.0292,114.897,663.9453,1162.2085,
34.904,14.2933,391.8306,169.183,1406.8579,1154.4936,
64.8046,36.8275,1874.424,111.8454,922.6026,1183.2914,
148.3136,25.5992,2981.9316,66.5688,1570.7465,1222.3681,
112.8537,28.3719,2514.7489,63.5027,767.4245,1202.7192,
109.607,17.7515,1528.1395,9.209,1060.1845,1174.1634,
30.8377,13.3573,323.5114,119.8096,103.8983,1169.7279,
94.0058,21.6274,1596.7936,144.2435,1249.3418,1197.8664,
22.5804,18.2985,324.5161,74.1173,2051.8848,1182.0477,
121.2568,40.0816,3817.1671,22.49,2664.1082,1217.3069,
55.2889,20.2294,878.4374,172.7432,2600.2681,1183.3537,
93.4516,47.5768,3491.9812,163.9115,1417.23,1203.9027,
89.9786,35.0162,2474.5611,114.056,214.4171,1227.7595,
29.7761,23.1704,541.8649,50.4034,65.9082,1201.0523,
27.3566,17.13,368.0529,113.7096,2419.3888,1211.036,
50.6928,21.7607,866.3811,25.3693,82.7413,1230.7859,
39.2881,9.6052,296.3847,79.9691,614.2632,1231.4053,
68.3964,16.1344,866.716,74.4549,879.9454,1242.3266,
51.2966,9.9252,399.8682,159.7085,1777.8461,1228.9665,
220.8804,39.7312,6892.5353,102.9508,331.097,1343.4694,
29.1711,13.7111,314.1343,82.4491,2762.8283,1235.2431,
25.7664,12.693,256.8667,163.4083,828.5441,1227.3887,
104.0577,38.2323,3124.5981,16.8287,1328.1821,1243.654,
145.8523,27.3556,3133.6404,156.4884,2537.5938,1259.4904,
42.4438,22.4234,747.4923,55.4283,1228.9621,1248.2543,
207.8703,27.5736,4501.6986,34.2894,2897.8035,1287.1936,
101.6858,42.961,3431.0298,32.6972,948.5834,1294.1018,
63.7806,25.0706,1255.8674,140.562,389.317,1259.6207,
104.4157,30.1134,2469.5377,8.8831,2764.9295,1260.639,
123.0304,16.0157,1547.5636,159.0996,465.4189,1259.1514,
137.5129,28.6269,3091.7781,26.2125,2834.6491,1284.8273,
61.5029,14.199,685.8711,86.5969,606.1887,1282.5286,
186.3487,32.9754,4826.2147,179.7072,1826.0059,1278.0509,
97.3393,26.7217,2042.8777,4.4062,1373.3848,1279.1985,
85.8616,62.0178,4182.2059,168.2428,709.2393,1320.1539,
73.9809,32.7668,1903.895,77.8746,259.0226,1311.6718,
87.0705,15.8916,1086.7439,179.341,1453.694,1287.1714,
115.8911,22.4625,2044.5521,141.2378,1732.0013,1316.58,
94.9048,23.3455,1740.1299,64.2205,3046.6736,1323.1223,
58.556,12.0663,554.9259,6.3887,1244.4003,1290.1476,
70.113,16.3293,899.2011,161.2851,134.9467,1301.9492,
50.7295,12.5914,501.6772,167.1487,2674.6155,1297.5665,
54.0289,23.274,987.6141,6.3123,1960.9873,1306.4348,
79.9803,52.706,3310.8014,7.7647,1861.3064,1334.5683,
51.7337,23.4082,951.1103,0.9719,2712.761,1314.4476,
241.3679,48.9177,9273.325,163.9158,2499.5845,1347.4059,
71.8454,21.8291,1231.7548,11.6775,1262.8998,1318.5413,
73.3231,15.1841,874.4186,103.6177,2083.6699,1340.861,
26.6971,19.5976,410.9198,26.7379,796.9422,1324.2969,
64.4017,19.9425,1008.7127,166.0757,1166.6886,1329.9985,
48.8475,27.1831,1042.8723,179.5731,1421.7193,1326.0538,
26.9831,11.5044,243.8057,46.4239,2149.4971,1327.3651,
55.0339,11.3974,492.6349,28.6351,2020.9445,1334.7199,
35.1332,18.5086,510.7194,65.4477,597.4304,1339.4276,
124.1236,56.7207,5529.5005,18.9529,845.328,1388.258,
31.6476,21.7867,541.53,154.5174,408.0754,1340.8456,
55.8165,22.8571,1002.0147,131.6763,2939.1823,1359.88,
41.6698,17.0379,557.6051,140.0677,2207.4288,1352.5006,
113.0559,38.8063,3445.7653,93.9182,448.4464,1424.5903,
72.1742,18.8761,1069.999,91.3173,187.5289,1376.5826,
113.547,35.3526,3152.7296,145.2748,2699.777,1427.7254,
218.4484,36.0178,6179.5375,28.8444,1443.3122,1420.0377,
55.4873,25.3443,1104.4935,154.084,2779.8562,1376.0697,
49.5112,37.4807,1457.476,115.6571,104.6673,1387.0967,
66.4891,27.0635,1413.2695,134.0394,667.6968,1387.9314,
30.4998,18.6641,447.0888,75.0592,2699.0422,1383.621,
57.5258,16.0108,723.3796,88.0669,308.5273,1406.657,
140.9164,24.4194,2702.6267,3.8209,2246.3031,1411.6141,
97.1534,36.6217,2794.3887,166.5255,1569.6627,1414.8404,
43.8781,8.5226,293.7055,155.6716,1970.6666,1403.1852,
152.2307,23.4364,2802.0914,3.1582,1707.6114,1414.0628,
65.1823,12.8545,658.0745,97.9926,1224.8591,1430.5542,
103.6307,18.9563,1542.875,72.6661,718.5212,1462.1712,
42.5716,14.2731,477.2296,54.354,2608.9634,1422.8876,
114.8884,19.1661,1729.4132,172.3931,1886.0737,1425.2726,
139.0607,49.236,5377.4568,154.1809,944.4189,1451.2698,
64.6225,27.9178,1416.9533,158.5652,2482.7116,1433.6353,
102.7109,39.8919,3218.0347,144.7843,2813.4911,1457.622,
43.8766,17.2888,595.7835,150.8462,1796.9044,1435.1473,
38.0599,15.3264,458.1404,109.3492,151.0264,1442.7934,
46.653,22.859,837.5798,34.1922,263.364,1444.8932,
41.6798,23.0187,753.5204,142.1492,2340.4599,1448.1523,
73.4494,29.033,1674.8248,51.8232,1265.4656,1473.3143,
55.1143,27.2953,1181.5201,146.5614,54.9004,1462.6731,
50.0007,12.1609,477.5645,77.5287,123.9619,1463.6407,
110.7312,19.7239,1715.3474,132.246,2695.6771,1491.9224,
41.2902,10.9983,356.6663,122.6912,2106.3682,1462.0634,
47.491,18.8552,703.2858,163.0304,864.881,1461.6573,
86.0714,29.0111,1961.1626,147.0426,1948.1976,1482.3998,
18.9976,15.8688,236.7729,79.2796,2886.9305,1463.1205,
194.999,49.9793,7654.4282,29.8035,2932.4793,1524.0274,
98.263,23.3418,1801.4162,27.2374,597.7988,1482.0679,
20.6246,18.0283,292.031,143.9795,2606.6295,1465.5167,
35.0035,14.0822,387.1421,112.7606,1696.3413,1471.9068,
36.6681,26.3508,758.8788,13.6619,1768.1086,1471.1044,
35.9596,20.1822,569.9964,74.8363,2640.8882,1477.5887,
26.4548,9.8966,205.6274,140.9054,1717.6539,1470.3155,
148.4241,24.4885,2854.6704,113.2041,187.2565,1551.4768,
21.0783,14.4439,239.1172,146.7383,1862.536,1478.9235,
53.7067,16.9191,713.6676,138.2439,2007.7071,1489.5463,
59.6719,33.9284,1590.0956,38.9237,800.0513,1514.492,
77.333,24.2115,1470.537,61.0628,390.9849,1532.7113,
30.737,12.208,294.7102,90.7101,913.3043,1506.8813,
28.3029,13.6496,303.4176,121.2751,2043.5522,1506.878,
127.5365,52.6953,5278.327,167.5327,1932.8064,1535.3689,
50.0421,21.4131,841.5986,58.2905,1194.816,1524.018,
57.2709,29.4615,1325.1913,80.4033,443.4089,1544.5955,
